dataset_name,data_mode,embedding_backend,estimator,query_policy,split_id,user_id,q,n_train_users,n_words,n_observed_labels,n_eval_labels,normalized_uncertainty_reduction,queries_to_confidence_80,runtime_seconds,nll,brier,auroc,average_precision_known,average_precision_unknown,expected_calibration_error,mean_predictive_entropy,uncertain_fraction_0_4_0_6,confident_fraction_0_2_0_8
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_8,user2,20,15,18451,20,11977,0.008976089280982041,,0.141595793000306,0.5664331227445543,0.18814817070960999,0.9156533837839328,0.974036841367753,0.7528085074366705,0.2425511402489397,0.6720419526100159,0.6276196042414628,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_8,user2,50,15,18451,50,11947,0.05211786995209242,,0.1675767700007782,0.49910283068778993,0.15783177316188812,0.9156316762978467,0.9739862959285456,0.7530394034188858,0.19413819064941928,0.6427862644195557,0.39892860132250774,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_8,user2,100,15,18451,100,11897,0.07966457225755387,,0.193771220000599,0.47634185863085887,0.1487109363079071,0.9150517218372567,0.9737298929561347,0.7520889131396273,0.20355691763596578,0.6241060495376587,0.32327477515340003,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_8,user2,200,15,18451,200,11797,0.11991809874471691,,0.22097854999992705,0.45146593831271875,0.13968095183372498,0.9147392393499789,0.9735727987312179,0.7505125564838961,0.19656055677621215,0.5968089699745178,0.23378825125031788,0.15283546664406206
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_8,user2,500,15,18451,500,11497,0.2284323398330772,,0.2527201810007682,0.41566396403103506,0.13044144213199615,0.9137708732313092,0.9731911232645548,0.7465901060322829,0.15847078582416615,0.5232223272323608,0.06053753152996434,0.4345481429938245
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_9,user3,0,15,18451,0,11997,0.0,,0.01704721999976755,0.5908403253009284,0.19964227080345154,0.890299095154204,0.9041865481013944,0.8717489656455376,0.2325612214358437,0.6783249974250793,0.6787530215887305,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_9,user3,1,15,18451,1,11996,0.00021097667438021758,,0.03659467699981178,0.5914677362845118,0.19996434450149536,0.8902831560907212,0.9042090665659264,0.8717118328931526,0.23157381669317895,0.6781818866729736,0.6737245748582861,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_9,user3,2,15,18451,2,11995,0.0005367998766300496,,0.05610832599995774,0.5923469234064279,0.20041769742965698,0.8902722571237379,0.9041933314748841,0.8716926372275906,0.22844981222462782,0.6779608726501465,0.6761984160066694,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_9,user3,5,15,18451,5,11992,0.0006899578705678752,,0.08117672899970785,0.5900140774776332,0.19926221668720245,0.8902579589390174,0.9041555692780119,0.8716995170842102,0.2309650141047469,0.677856981754303,0.6735323549032688,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_9,user3,10,15,18451,10,11987,0.0011923125758705425,,0.10631653899963567,0.5903665687368319,0.19946107268333435,0.890252327744854,0.9041722808667884,0.8717035532519395,0.2293848298931973,0.6775162220001221,0.6704763493784933,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_9,user3,20,15,18451,20,11977,0.0021212777576896428,,0.131562603999555,0.5853238249727335,0.19699881970882416,0.8903784265539463,0.904302363408484,0.8718303195361002,0.23694800708741215,0.6768860816955566,0.6552559071553812,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_9,user3,50,15,18451,50,11947,0.004532703361611472,,0.15947219999998197,0.5807212877400472,0.19482548534870148,0.8904034849893223,0.9043897765925962,0.8719940885503099,0.23339500879107875,0.6752503514289856,0.6373985100862141,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_9,user3,100,15,18451,100,11897,0.006440104723865275,,0.18595057299990003,0.5774893715073985,0.1933085173368454,0.8909707828001889,0.9052141939894365,0.8728861820360818,0.2275217000507473,0.6739565134048462,0.5957804488526519,0.0
